datetime,tempF,windspeedMiles,weatherCode,precipMM,precipInches,humidity,visibility,visibilityMiles,pressure,pressureInches,cloudcover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,uvIndex,subba-name,value,value-units,zone
2023-12-29T01,35,4,113,0.0,0.0,81,10,6,1027,30,0,1,35,-2,29,-1,30,7,12,-1,30,1,ERCO - North,1674,megawatthours,NRTH
2023-12-29T02,34,4,113,0.0,0.0,83,10,6,1027,30,1,1,34,-1,29,-1,29,7,11,-1,29,1,ERCO - North,1647,megawatthours,NRTH
2023-12-29T02,34,6,113,0.0,0.0,78,10,6,1023,30,3,1,34,-2,28,-2,28,12,19,-2,28,1,ERCO - East,2264,megawatthours,EAST
2023-12-29T02,45,7,113,0.0,0.0,63,10,6,1024,30,5,7,45,0,33,5,41,11,17,5,41,1,ERCO - South Central,7905,megawatthours,SCEN
2023-12-29T02,41,8,113,0.0,0.0,50,10,6,1025,30,3,5,41,-4,24,2,36,15,24,2,36,1,ERCO - West,1674,megawatthours,WEST
2023-12-29T02,48,7,113,0.0,0.0,52,10,6,1023,30,4,9,48,-0,32,7,45,10,16,7,45,1,ERCO - Coast,12568,megawatthours,COAS
2023-12-29T02,44,6,113,0.0,0.0,26,10,6,1023,30,12,7,44,-11,12,5,40,12,20,5,40,1,ERCO - Far West,5975,megawatthours,FWES
2023-12-29T02,48,9,113,0.0,0.0,59,10,6,1023,30,21,9,48,1,34,6,44,16,26,6,44,1,ERCO - South,3477,megawatthours,SOUT
2023-12-29T02,41,6,113,0.0,0.0,53,10,6,1024,30,3,5,41,-4,25,3,37,9,14,3,37,1,ERCO - North Central,15059,megawatthours,NCEN
2023-12-29T03,34,6,113,0.0,0.0,81,10,6,1027,30,0,1,34,-2,28,-2,28,10,16,-2,28,1,ERCO - North,1665,megawatthours,NRTH
2023-12-29T03,33,6,113,0.0,0.0,79,10,6,1023,30,4,1,33,-3,27,-2,28,12,19,-2,28,1,ERCO - East,2321,megawatthours,EAST
2023-12-29T03,40,9,113,0.0,0.0,53,10,6,1025,30,3,4,40,-4,24,1,34,17,27,1,34,1,ERCO - West,1499,megawatthours,WEST
2023-12-29T03,42,6,113,0.0,0.0,27,10,6,1023,30,4,6,42,-11,11,4,38,13,21,4,38,1,ERCO - Far West,6394,megawatthours,FWES
2023-12-29T03,44,5,113,0.0,0.0,63,10,6,1024,30,5,7,44,-0,32,5,41,9,14,5,41,1,ERCO - South Central,7923,megawatthours,SCEN
2023-12-29T03,47,9,113,0.0,0.0,64,10,6,1024,30,16,8,47,1,35,6,42,16,25,6,42,1,ERCO - South,3502,megawatthours,SOUT
2023-12-29T03,40,6,113,0.0,0.0,54,10,6,1024,30,0,5,40,-4,25,2,36,8,14,2,36,1,ERCO - North Central,14897,megawatthours,NCEN
2023-12-29T03,48,7,113,0.0,0.0,50,10,6,1023,30,4,9,48,-1,30,7,44,10,16,7,44,1,ERCO - Coast,12560,megawatthours,COAS
2023-12-29T04,40,6,113,0.0,0.0,54,10,6,1025,30,0,4,40,-4,25,2,36,9,15,2,36,1,ERCO - North Central,14635,megawatthours,NCEN
2023-12-29T04,38,9,113,0.0,0.0,57,10,6,1026,30,2,4,38,-4,25,0,32,18,28,0,32,1,ERCO - West,1357,megawatthours,WEST
2023-12-29T04,33,6,113,0.0,0.0,79,10,6,1023,30,3,0,33,-3,27,-3,27,12,19,-3,27,1,ERCO - East,2361,megawatthours,EAST
2023-12-29T04,33,7,113,0.0,0.0,76,10,6,1027,30,0,1,33,-3,27,-3,27,13,20,-3,27,1,ERCO - North,1684,megawatthours,NRTH
2023-12-29T04,43,5,113,0.0,0.0,63,10,6,1025,30,4,6,43,-0,32,4,40,9,14,4,40,1,ERCO - South Central,7829,megawatthours,SCEN
2023-12-29T04,47,7,113,0.0,0.0,47,10,6,1023,30,4,8,47,-2,28,6,44,10,15,6,44,1,ERCO - Coast,12462,megawatthours,COAS
2023-12-29T04,45,8,113,0.0,0.0,66,10,6,1024,30,12,7,45,2,35,5,41,14,23,5,41,1,ERCO - South,3518,megawatthours,SOUT
2023-12-29T04,41,6,116,0.0,0.0,29,10,6,1024,30,33,5,41,-12,11,3,37,13,20,3,37,1,ERCO - Far West,6573,megawatthours,FWES
2023-12-29T05,43,6,113,0.0,0.0,64,10,6,1025,30,4,6,43,-0,32,4,39,9,15,4,39,1,ERCO - South Central,7630,megawatthours,SCEN
2023-12-29T05,32,6,113,0.0,0.0,80,10,6,1023,30,4,0,32,-3,27,-3,26,12,20,-3,26,1,ERCO - East,2327,megawatthours,EAST
2023-12-29T05,33,8,113,0.0,0.0,70,10,6,1027,30,0,0,33,-4,24,-4,25,15,25,-4,25,1,ERCO - North,1670,megawatthours,NRTH
2023-12-29T05,40,6,116,0.0,0.0,30,10,6,1024,30,36,4,40,-12,11,2,36,13,20,2,36,1,ERCO - Far West,6508,megawatthours,FWES
2023-12-29T05,37,9,113,0.0,0.0,61,10,6,1027,30,1,3,37,-4,25,-0,31,17,27,-0,31,1,ERCO - West,1239,megawatthours,WEST
2023-12-29T05,46,7,113,0.0,0.0,45,10,6,1023,30,4,8,46,-3,26,6,43,10,16,6,43,1,ERCO - Coast,12158,megawatthours,COAS
2023-12-29T05,40,6,113,0.0,0.0,54,10,6,1024,30,0,4,40,-4,24,2,35,9,14,2,35,1,ERCO - North Central,14210,megawatthours,NCEN
2023-12-29T05,44,8,113,0.0,0.0,68,10,6,1024,30,12,7,44,1,34,4,40,14,22,4,40,1,ERCO - South,3464,megawatthours,SOUT
2023-12-29T06,32,6,113,0.0,0.0,82,10,6,1023,30,3,-0,32,-3,27,-3,26,13,21,-3,26,2,ERCO - East,2347,megawatthours,EAST
2023-12-29T06,39,5,113,0.0,0.0,31,10,6,1025,30,16,4,39,-12,11,2,35,11,17,2,35,2,ERCO - Far West,6436,megawatthours,FWES
2023-12-29T06,39,7,113,0.0,0.0,54,10,6,1024,30,8,4,39,-5,24,1,34,10,17,1,34,2,ERCO - North Central,13798,megawatthours,NCEN
2023-12-29T06,32,9,113,0.0,0.0,68,10,6,1027,30,0,0,32,-5,23,-4,24,18,29,-4,24,2,ERCO - North,1660,megawatthours,NRTH
2023-12-29T06,44,8,113,0.0,0.0,70,10,6,1025,30,15,6,44,1,34,4,39,14,23,4,39,3,ERCO - South,3362,megawatthours,SOUT
2023-12-29T06,37,7,113,0.0,0.0,64,10,6,1027,30,0,3,37,-4,25,-1,31,13,21,-1,31,2,ERCO - West,1122,megawatthours,WEST
2023-12-29T06,42,6,113,0.0,0.0,66,10,6,1025,30,5,6,42,-0,32,4,39,9,14,4,39,3,ERCO - South Central,7414,megawatthours,SCEN
2023-12-29T06,45,7,113,0.0,0.0,44,10,6,1024,30,4,7,45,-4,25,5,42,11,17,5,42,3,ERCO - Coast,11797,megawatthours,COAS
2023-12-29T07,42,5,113,0.0,0.0,67,10,6,1026,30,4,6,42,-0,32,4,38,9,14,4,38,3,ERCO - South Central,7267,megawatthours,SCEN
2023-12-29T07,38,5,113,0.0,0.0,31,10,6,1025,30,9,4,38,-12,11,1,35,10,17,1,35,2,ERCO - Far West,6254,megawatthours,FWES
2023-12-29T07,45,7,113,0.0,0.0,45,10,6,1024,30,3,7,45,-4,25,5,41,11,17,5,41,3,ERCO - Coast,11528,megawatthours,COAS
2023-12-29T07,39,7,113,0.0,0.0,54,10,6,1025,30,8,4,39,-5,23,1,34,10,16,1,34,2,ERCO - North Central,13447,megawatthours,NCEN
2023-12-29T07,32,10,113,0.0,0.0,66,10,6,1027,30,4,-0,32,-6,22,-5,24,20,32,-5,24,2,ERCO - North,1646,megawatthours,NRTH
2023-12-29T07,43,7,113,0.0,0.0,70,10,6,1026,30,14,6,43,1,34,4,39,13,21,4,39,3,ERCO - South,3248,megawatthours,SOUT
2023-12-29T07,36,6,113,0.0,0.0,66,10,6,1027,30,0,2,36,-4,25,-1,31,12,19,-1,31,2,ERCO - West,1266,megawatthours,WEST
2023-12-29T07,32,7,113,0.0,0.0,83,10,6,1024,30,2,-0,32,-3,27,-4,25,13,22,-4,25,2,ERCO - East,2433,megawatthours,EAST
2023-12-29T08,36,6,113,0.0,0.0,66,10,6,1028,30,0,2,36,-4,25,-0,31,12,19,-0,31,2,ERCO - West,1441,megawatthours,WEST
2023-12-29T08,38,5,113,0.0,0.0,32,10,6,1026,30,0,3,38,-12,11,1,34,10,16,1,34,2,ERCO - Far West,6252,megawatthours,FWES
2023-12-29T08,42,6,113,0.0,0.0,68,10,6,1026,30,2,6,42,-0,32,3,38,9,15,3,38,3,ERCO - South Central,7231,megawatthours,SCEN
2023-12-29T08,32,6,113,0.0,0.0,84,10,6,1024,30,8,0,32,-3,27,-3,26,13,21,-3,26,2,ERCO - East,2500,megawatthours,EAST
2023-12-29T08,43,7,113,0.0,0.0,71,10,6,1027,30,10,6,43,1,33,4,39,13,21,4,39,3,ERCO - South,3214,megawatthours,SOUT
2023-12-29T08,39,7,113,0.0,0.0,56,10,6,1025,30,18,4,39,-4,24,1,34,10,16,1,34,2,ERCO - North Central,13348,megawatthours,NCEN
2023-12-29T08,45,7,113,0.0,0.0,46,10,6,1025,30,0,7,44,-4,25,5,40,10,16,5,40,3,ERCO - Coast,11405,megawatthours,COAS
2023-12-29T08,32,11,113,0.0,0.0,63,10,6,1028,30,0,-0,32,-6,21,-5,23,22,35,-5,23,2,ERCO - North,1633,megawatthours,NRTH
2023-12-29T09,45,6,113,0.0,0.0,69,10,6,1027,30,6,7,45,1,33,5,41,11,17,5,41,3,ERCO - South,3134,megawatthours,SOUT
2023-12-29T09,43,6,113,0.0,0.0,68,10,6,1027,30,0,6,43,0,32,4,39,10,16,4,39,3,ERCO - South Central,7283,megawatthours,SCEN
2023-12-29T09,37,4,113,0.0,0.0,66,10,6,1029,30,0,3,37,-4,25,1,34,8,13,1,34,2,ERCO - West,1577,megawatthours,WEST
2023-12-29T09,38,5,113,0.0,0.0,33,10,6,1027,30,0,3,38,-12,11,1,34,11,17,1,34,2,ERCO - Far West,6020,megawatthours,FWES
2023-12-29T09,35,7,116,0.0,0.0,79,10,6,1024,30,44,2,35,-3,27,-2,28,12,20,-2,28,2,ERCO - East,2506,megawatthours,EAST
2023-12-29T09,40,7,113,0.0,0.0,60,10,6,1026,30,8,4,40,-3,26,1,35,10,15,1,35,2,ERCO - North Central,13457,megawatthours,NCEN
2023-12-29T09,34,11,113,0.0,0.0,59,10,6,1028,30,1,1,34,-7,19,-4,25,24,39,-4,25,2,ERCO - North,1570,megawatthours,NRTH
2023-12-29T09,45,8,113,0.0,0.0,46,10,6,1026,30,0,7,45,-4,25,5,41,11,17,5,41,3,ERCO - Coast,11400,megawatthours,COAS
2023-12-29T10,46,8,113,0.0,0.0,60,10,6,1027,30,0,8,46,-0,32,5,41,11,17,5,41,3,ERCO - South Central,7425,megawatthours,SCEN
2023-12-29T10,42,9,113,0.0,0.0,59,10,6,1026,30,10,5,42,-2,28,2,36,11,18,2,36,3,ERCO - North Central,13756,megawatthours,NCEN
2023-12-29T10,47,6,113,0.0,0.0,59,10,6,1027,30,4,9,47,1,33,7,45,8,13,7,45,3,ERCO - South,3167,megawatthours,SOUT
2023-12-29T10,38,10,113,0.0,0.0,65,10,6,1024,30,2,4,38,-3,27,0,32,13,21,0,32,2,ERCO - East,2480,megawatthours,EAST
2023-12-29T10,40,4,113,0.0,0.0,56,10,6,1029,30,0,4,40,-4,24,2,36,6,10,2,36,2,ERCO - West,1645,megawatthours,WEST
2023-12-29T10,37,11,113,0.0,0.0,51,10,6,1028,30,0,3,37,-7,19,-2,29,21,33,-2,29,2,ERCO - North,1472,megawatthours,NRTH
2023-12-29T10,40,5,113,0.0,0.0,33,10,6,1028,30,0,4,40,-11,11,2,36,10,16,2,36,2,ERCO - Far West,5900,megawatthours,FWES
2023-12-29T10,47,9,113,0.0,0.0,43,10,6,1026,30,0,8,47,-4,25,6,42,11,18,6,42,3,ERCO - Coast,11515,megawatthours,COAS
2023-12-29T11,50,5,113,0.0,0.0,51,10,6,1028,30,4,10,50,1,33,9,48,6,10,9,48,4,ERCO - South,3245,megawatthours,SOUT
2023-12-29T11,42,11,113,0.0,0.0,55,10,6,1024,30,5,5,42,-3,27,2,36,13,22,2,36,3,ERCO - East,2440,megawatthours,EAST
2023-12-29T11,43,6,113,0.0,0.0,46,10,6,1028,30,0,6,43,-5,23,4,39,7,12,4,39,3,ERCO - West,1762,megawatthours,WEST
2023-12-29T11,42,5,113,0.0,0.0,29,10,6,1028,30,0,5,42,-11,12,4,39,8,13,4,39,3,ERCO - Far West,5766,megawatthours,FWES
2023-12-29T11,41,15,113,0.0,0.0,42,10,6,1026,30,0,5,41,-7,19,1,34,20,31,1,34,3,ERCO - North,1513,megawatthours,NRTH
2023-12-29T11,48,9,113,0.0,0.0,53,10,6,1027,30,0,9,48,-0,32,7,44,10,16,7,44,3,ERCO - South Central,7714,megawatthours,SCEN
2023-12-29T11,48,9,113,0.0,0.0,40,10,6,1026,30,0,9,48,-4,25,7,45,10,16,7,45,3,ERCO - Coast,11829,megawatthours,COAS
2023-12-29T11,44,10,113,0.0,0.0,55,10,6,1025,30,13,7,44,-2,29,4,39,12,19,4,39,3,ERCO - North Central,14365,megawatthours,NCEN
2023-12-29T12,46,11,113,0.0,0.0,51,10,6,1025,30,7,8,46,-2,29,5,41,12,19,5,41,3,ERCO - North Central,15281,megawatthours,NCEN
2023-12-29T12,51,9,113,0.0,0.0,47,10,6,1027,30,0,10,51,-0,31,8,47,11,17,8,47,4,ERCO - South Central,8193,megawatthours,SCEN
2023-12-29T12,45,15,113,0.0,0.0,36,10,6,1025,30,0,7,45,-7,20,4,39,18,29,4,39,3,ERCO - North,1592,megawatthours,NRTH
2023-12-29T12,50,9,113,0.0,0.0,37,10,6,1026,30,0,10,50,-4,25,8,47,10,17,8,47,4,ERCO - Coast,12316,megawatthours,COAS
2023-12-29T12,46,8,113,0.0,0.0,38,10,6,1028,30,0,8,46,-5,23,6,42,9,15,6,42,3,ERCO - West,1892,megawatthours,WEST
2023-12-29T12,44,5,113,0.0,0.0,26,10,6,1027,30,0,7,44,-11,11,5,41,8,12,5,41,3,ERCO - Far West,5773,megawatthours,FWES
2023-12-29T12,53,4,113,0.0,0.0,46,10,6,1028,30,5,12,53,0,33,11,52,5,9,11,52,4,ERCO - South,3413,megawatthours,SOUT
2023-12-29T12,45,12,113,0.0,0.0,47,10,6,1024,30,19,7,45,-3,26,4,39,14,22,4,39,3,ERCO - East,2487,megawatthours,EAST
2023-12-29T13,56,4,113,0.0,0.0,41,10,6,1027,30,3,13,56,0,33,13,55,5,8,13,55,4,ERCO - South,3584,megawatthours,SOUT
2023-12-29T13,49,11,116,0.0,0.0,47,10,6,1024,30,25,9,49,-1,30,7,44,13,21,7,44,3,ERCO - North Central,16161,megawatthours,NCEN
2023-12-29T13,53,10,113,0.0,0.0,42,10,6,1026,30,1,12,53,-1,31,10,50,11,18,10,50,4,ERCO - South Central,8768,megawatthours,SCEN
2023-12-29T13,46,4,113,0.0,0.0,24,10,6,1027,30,0,8,46,-12,11,7,44,6,9,7,44,3,ERCO - Far West,5988,megawatthours,FWES
2023-12-29T13,47,13,113,0.0,0.0,45,10,6,1023,30,18,8,47,-3,27,5,41,14,23,5,41,3,ERCO - East,2610,megawatthours,EAST
2023-12-29T13,52,9,113,0.0,0.0,34,10,6,1025,30,0,11,52,-4,25,10,49,11,17,10,49,4,ERCO - Coast,12871,megawatthours,COAS
2023-12-29T13,49,9,113,0.0,0.0,33,10,6,1026,30,0,9,49,-6,22,7,45,11,17,7,45,3,ERCO - West,1968,megawatthours,WEST
2023-12-29T13,49,14,113,0.0,0.0,30,10,6,1024,30,0,9,49,-7,19,6,43,17,27,6,43,3,ERCO - North,1730,megawatthours,NRTH
2023-12-29T14,51,10,113,0.0,0.0,29,10,6,1025,30,0,11,51,-6,20,9,48,12,19,9,48,4,ERCO - West,2043,megawatthours,WEST
2023-12-29T14,54,10,113,0.0,0.0,32,10,6,1024,30,0,12,54,-4,25,11,51,11,18,11,51,4,ERCO - Coast,13210,megawatthours,COAS
2023-12-29T14,58,6,113,0.0,0.0,38,10,6,1025,30,0,14,58,1,33,14,58,7,12,14,58,4,ERCO - South,3704,megawatthours,SOUT
2023-12-29T14,48,13,113,0.0,0.0,43,10,6,1021,30,19,9,48,-2,28,6,43,15,25,6,43,3,ERCO - East,2642,megawatthours,EAST
2023-12-29T14,55,11,113,0.0,0.0,38,10,6,1024,30,0,13,55,-1,30,11,52,12,20,11,52,4,ERCO - South Central,9249,megawatthours,SCEN
2023-12-29T14,51,12,113,0.0,0.0,42,10,6,1022,30,22,11,51,-2,29,8,47,13,22,8,47,4,ERCO - North Central,16911,megawatthours,NCEN
2023-12-29T14,51,13,113,0.0,0.0,26,10,6,1022,30,0,11,51,-8,18,8,47,15,25,8,47,4,ERCO - North,1871,megawatthours,NRTH
2023-12-29T14,48,3,113,0.0,0.0,22,10,6,1025,30,0,9,48,-12,11,8,47,5,7,8,47,3,ERCO - Far West,6139,megawatthours,FWES
2023-12-29T15,52,12,113,0.0,0.0,36,10,6,1021,30,2,11,52,-3,27,9,49,14,22,9,49,4,ERCO - North Central,16813,megawatthours,NCEN
2023-12-29T15,53,11,113,0.0,0.0,26,10,6,1023,30,0,12,53,-7,20,10,49,12,19,10,49,4,ERCO - West,2005,megawatthours,WEST
2023-12-29T15,57,12,113,0.0,0.0,35,10,6,1023,30,0,14,57,-1,30,12,54,13,22,12,54,4,ERCO - South Central,9169,megawatthours,SCEN
2023-12-29T15,49,14,116,0.0,0.0,43,10,6,1020,30,45,10,49,-2,28,7,44,16,26,7,44,3,ERCO - East,2613,megawatthours,EAST
2023-12-29T15,55,10,113,0.0,0.0,31,10,6,1023,30,0,13,55,-4,25,11,52,12,19,11,52,4,ERCO - Coast,13275,megawatthours,COAS
2023-12-29T15,53,13,113,0.0,0.0,23,10,6,1021,30,0,12,53,-8,17,9,49,15,24,9,49,4,ERCO - North,1847,megawatthours,NRTH
2023-12-29T15,60,8,113,0.0,0.0,36,10,6,1024,30,0,15,60,1,34,15,60,9,15,15,60,5,ERCO - South,3747,megawatthours,SOUT
2023-12-29T15,49,2,113,0.0,0.0,20,10,6,1024,30,0,9,49,-12,10,9,49,2,4,9,49,3,ERCO - Far West,6314,megawatthours,FWES
2023-12-29T16,58,12,113,0.0,0.0,33,10,6,1022,30,0,14,58,-2,29,13,55,14,22,13,55,4,ERCO - South Central,8706,megawatthours,SCEN
2023-12-29T16,61,9,113,0.0,0.0,35,10,6,1023,30,3,16,61,1,34,16,61,11,17,16,61,5,ERCO - South,3659,megawatthours,SOUT
2023-12-29T16,56,11,113,0.0,0.0,31,10,6,1022,30,0,13,56,-3,26,12,53,12,20,12,53,4,ERCO - Coast,13205,megawatthours,COAS
2023-12-29T16,54,13,113,0.0,0.0,21,10,6,1020,30,0,12,54,-9,16,10,50,16,25,10,50,4,ERCO - North,1771,megawatthours,NRTH
2023-12-29T16,53,12,113,0.0,0.0,33,10,6,1020,30,1,12,53,-3,26,10,50,14,23,10,50,4,ERCO - North Central,16091,megawatthours,NCEN
2023-12-29T16,49,13,122,0.0,0.0,45,10,6,1020,30,100,10,49,-1,30,7,44,17,27,7,44,2,ERCO - East,2495,megawatthours,EAST
2023-12-29T16,54,11,113,0.0,0.0,25,10,6,1022,30,0,12,54,-7,19,10,51,12,19,10,51,4,ERCO - West,1824,megawatthours,WEST
2023-12-29T16,50,2,113,0.0,0.0,19,10,6,1023,30,0,10,50,-12,10,10,51,3,5,10,51,4,ERCO - Far West,6376,megawatthours,FWES
2023-12-29T17,53,11,113,0.0,0.0,35,10,6,1021,30,15,12,53,-3,27,10,50,14,23,10,50,4,ERCO - North Central,15257,megawatthours,NCEN
2023-12-29T17,57,12,113,0.0,0.0,32,10,6,1022,30,0,14,57,-2,29,13,55,15,24,13,55,4,ERCO - South Central,8243,megawatthours,SCEN
2023-12-29T17,53,11,113,0.0,0.0,22,10,6,1020,30,0,12,53,-8,17,10,50,15,25,10,50,4,ERCO - North,1636,megawatthours,NRTH
2023-12-29T17,54,11,113,0.0,0.0,24,10,6,1022,30,0,12,54,-7,19,10,51,13,21,10,51,4,ERCO - West,1604,megawatthours,WEST
2023-12-29T17,48,11,116,0.0,0.0,50,10,6,1020,30,45,9,48,-0,31,6,43,15,25,6,43,3,ERCO - East,2277,megawatthours,EAST
2023-12-29T17,51,2,113,0.0,0.0,18,10,6,1023,30,0,11,51,-12,10,11,51,3,5,11,51,4,ERCO - Far West,6348,megawatthours,FWES
2023-12-29T17,60,11,113,0.0,0.0,35,10,6,1023,30,5,16,60,1,34,16,60,13,21,16,60,5,ERCO - South,3477,megawatthours,SOUT
2023-12-29T17,55,11,113,0.0,0.0,32,10,6,1022,30,0,13,55,-3,27,11,52,13,21,11,52,4,ERCO - Coast,13002,megawatthours,COAS
2023-12-29T18,55,8,113,0.0,0.0,35,10,6,1022,30,0,13,55,-1,30,12,53,13,20,12,53,1,ERCO - South Central,7749,megawatthours,SCEN
2023-12-29T18,58,10,113,0.0,0.0,39,10,6,1022,30,5,14,58,2,35,14,57,14,23,14,57,1,ERCO - South,3294,megawatthours,SOUT
2023-12-29T18,54,10,113,0.0,0.0,36,10,6,1022,30,0,12,54,-2,28,11,52,14,22,11,52,1,ERCO - Coast,12705,megawatthours,COAS
2023-12-29T18,50,3,113,0.0,0.0,18,10,6,1023,30,0,10,50,-12,10,10,50,4,6,10,50,1,ERCO - Far West,6305,megawatthours,FWES
2023-12-29T18,45,9,113,0.0,0.0,56,10,6,1020,30,13,7,45,-0,31,5,41,15,24,5,41,1,ERCO - East,2137,megawatthours,EAST
2023-12-29T18,52,9,116,0.0,0.0,38,10,6,1021,30,46,11,52,-2,28,10,49,13,21,10,49,1,ERCO - North Central,14437,megawatthours,NCEN
2023-12-29T18,52,9,113,0.0,0.0,26,10,6,1022,30,0,11,52,-7,20,9,48,13,21,9,48,1,ERCO - West,1461,megawatthours,WEST
2023-12-29T18,50,7,113,0.0,0.0,28,10,6,1020,30,0,10,50,-7,20,9,47,13,20,9,47,1,ERCO - North,1565,megawatthours,NRTH
2023-12-29T19,43,6,113,0.0,0.0,65,10,6,1021,30,7,6,43,-0,31,4,39,13,20,4,39,1,ERCO - East,2075,megawatthours,EAST
2023-12-29T19,54,6,113,0.0,0.0,40,10,6,1022,30,0,12,54,-1,30,11,52,11,19,11,52,1,ERCO - South Central,7376,megawatthours,SCEN
2023-12-29T19,56,9,113,0.0,0.0,46,10,6,1023,30,3,13,56,2,35,12,54,18,29,12,54,1,ERCO - South,3152,megawatthours,SOUT
2023-12-29T19,50,9,113,0.0,0.0,30,10,6,1023,30,0,10,50,-7,20,8,46,17,28,8,46,1,ERCO - West,1495,megawatthours,WEST
2023-12-29T19,48,6,113,0.0,0.0,31,10,6,1021,30,0,9,48,-8,18,7,45,14,22,7,45,1,ERCO - North,1502,megawatthours,NRTH
2023-12-29T19,54,7,113,0.0,0.0,39,10,6,1023,30,0,12,54,-1,29,11,52,11,18,11,52,1,ERCO - Coast,12395,megawatthours,COAS
2023-12-29T19,49,3,113,0.0,0.0,23,10,6,1023,30,0,9,49,-11,13,9,48,5,8,9,48,1,ERCO - Far West,6239,megawatthours,FWES
2023-12-29T19,51,8,113,0.0,0.0,42,10,6,1021,30,3,11,51,-2,29,9,48,12,19,9,48,1,ERCO - North Central,13695,megawatthours,NCEN
2023-12-29T20,53,5,113,0.0,0.0,42,10,6,1023,30,0,12,53,-1,30,11,52,8,13,11,52,1,ERCO - Coast,12166,megawatthours,COAS
2023-12-29T20,54,8,113,0.0,0.0,48,10,6,1024,30,0,12,54,1,35,11,52,17,28,11,52,1,ERCO - South,3100,megawatthours,SOUT
2023-12-29T20,50,6,113,0.0,0.0,44,10,6,1022,30,10,10,50,-1,29,9,48,10,17,9,48,1,ERCO - North Central,13032,megawatthours,NCEN
2023-12-29T20,49,9,113,0.0,0.0,32,10,6,1023,30,0,9,49,-7,20,7,44,19,31,7,44,1,ERCO - West,1433,megawatthours,WEST
2023-12-29T20,48,3,113,0.0,0.0,24,10,6,1023,30,0,9,48,-11,13,9,47,6,10,9,47,1,ERCO - Far West,6362,megawatthours,FWES
2023-12-29T20,41,6,113,0.0,0.0,68,10,6,1021,30,0,5,41,-0,31,3,37,12,20,3,37,1,ERCO - East,1983,megawatthours,EAST
2023-12-29T20,47,7,113,0.0,0.0,32,10,6,1022,30,0,8,47,-8,18,6,43,14,23,6,43,1,ERCO - North,1446,megawatthours,NRTH
2023-12-29T20,52,4,113,0.0,0.0,42,10,6,1023,30,1,11,52,-1,30,10,51,9,15,10,51,1,ERCO - South Central,7102,megawatthours,SCEN
2023-12-29T21,53,8,113,0.0,0.0,50,10,6,1024,30,0,11,53,1,35,10,50,16,26,10,50,1,ERCO - South,3111,megawatthours,SOUT
2023-12-29T21,45,7,113,0.0,0.0,33,10,6,1023,30,0,7,45,-8,18,5,41,15,23,5,41,1,ERCO - North,1428,megawatthours,NRTH
2023-12-29T21,47,3,113,0.0,0.0,25,10,6,1024,30,0,8,47,-10,14,8,46,6,10,8,46,1,ERCO - Far West,6405,megawatthours,FWES
2023-12-29T21,40,6,113,0.0,0.0,71,10,6,1022,30,0,5,40,-0,31,2,36,12,19,2,36,1,ERCO - East,1899,megawatthours,EAST
2023-12-29T21,49,6,113,0.0,0.0,46,10,6,1022,30,5,9,49,-1,29,8,47,9,15,8,47,1,ERCO - North Central,12608,megawatthours,NCEN
2023-12-29T21,48,10,113,0.0,0.0,33,10,6,1024,30,0,9,48,-7,20,6,43,21,34,6,43,1,ERCO - West,1388,megawatthours,WEST
2023-12-29T21,51,5,113,0.0,0.0,43,10,6,1023,30,0,11,51,-1,30,10,50,10,16,10,50,1,ERCO - South Central,6921,megawatthours,SCEN
2023-12-29T21,52,4,113,0.0,0.0,44,10,6,1023,30,0,11,52,-1,31,11,51,6,10,11,51,1,ERCO - Coast,11946,megawatthours,COAS
2023-12-29T22,46,3,113,0.0,0.0,26,10,6,1024,30,1,8,46,-10,14,7,45,7,11,7,45,1,ERCO - Far West,6148,megawatthours,FWES
2023-12-29T22,47,10,113,0.0,0.0,34,10,6,1024,30,0,8,47,-7,20,6,42,22,35,6,42,1,ERCO - West,1294,megawatthours,WEST
2023-12-29T22,50,5,113,0.0,0.0,44,10,6,1023,30,2,10,50,-2,29,9,48,11,18,9,48,1,ERCO - South Central,6915,megawatthours,SCEN
2023-12-29T22,52,8,113,0.0,0.0,52,10,6,1024,30,0,11,52,1,34,9,49,16,26,9,49,1,ERCO - South,3091,megawatthours,SOUT
2023-12-29T22,40,5,113,0.0,0.0,73,10,6,1022,30,0,4,40,-0,31,2,36,11,18,2,36,1,ERCO - East,1803,megawatthours,EAST
2023-12-29T22,51,4,113,0.0,0.0,46,10,6,1023,30,0,11,51,-0,31,10,50,7,12,10,50,1,ERCO - Coast,11827,megawatthours,COAS
2023-12-29T22,44,7,113,0.0,0.0,34,10,6,1023,30,0,7,44,-8,18,5,40,15,23,5,40,1,ERCO - North,1402,megawatthours,NRTH
2023-12-29T22,48,5,113,0.0,0.0,48,10,6,1022,30,0,9,48,-2,29,8,46,9,14,8,46,1,ERCO - North Central,12378,megawatthours,NCEN
2023-12-29T23,50,6,113,0.0,0.0,44,10,6,1023,30,0,10,50,-2,29,9,48,12,19,9,48,1,ERCO - South Central,7080,megawatthours,SCEN
2023-12-29T23,45,4,113,0.0,0.0,27,10,6,1024,30,3,7,45,-10,14,7,44,7,12,7,44,1,ERCO - Far West,6157,megawatthours,FWES
